timestamp,energy,energy_change,zero_crossing,is_silent,silence_duration,energy_std,energy_mean,is_chapter_boundary,relative_position,episode_id
990.0,0.03359397128224373,0.012331517413258553,0.08642578125,0.0,0.0,0.054961381751671534,0.03908497705075812,0,0.2412809826716385,81976
1005.0,0.04297400265932083,-0.10609064251184464,0.0703125,0.0,0.0,0.05857938122814875,0.06943654723727377,0,0.2449367551363603,81976
1020.0,0.027610432356595993,-0.03123457357287407,0.1689453125,0.0,0.0,0.04348381932041063,0.0496061472222209,0,0.24859252760108208,81976
1035.0,0.11946375668048859,0.10702744126319885,0.13720703125,0.0,0.0,0.05327944230090568,0.06853256281465292,0,0.2522483000658039,81976
1050.0,0.0760522112250328,-0.05587124079465866,0.11767578125,0.0,0.0,0.03445602992947854,0.12219648559888203,0,0.25590407253052566,81976
1065.0,0.15243282914161682,-0.023458123207092285,0.12060546875,0.0,0.0,0.05529056558705246,0.10960103385150433,0,0.2595598449952475,81976
1080.0,0.03173566237092018,-0.06232060119509697,0.125,0.0,0.0,0.05202522615798446,0.06242865199844042,0,0.26321561745996924,81976
1095.0,0.07387833297252655,0.02014477178454399,0.03564453125,0.0,0.0,0.02975331564783706,0.02950981781153435,0,0.26687138992469106,81976
1110.0,0.013461334630846977,0.013373560272157192,0.04052734375,0.0,0.0,0.07156169974593421,0.044362440257827984,0,0.2705271623894129,81976
1125.0,0.0003045126795768738,0.0001512155868113041,0.2275390625,1.0,10.0,0.07906201426663442,0.06386135759142537,0,0.27418293485413464,81976
1140.0,0.0695924162864685,0.02667030692100525,0.0703125,0.0,0.0,0.05204819361284565,0.06550398158530395,0,0.27783870731885646,81976
1155.0,0.02629614621400833,-0.008552048355340958,0.1064453125,0.0,0.0,0.02917475165269521,0.04931510084619125,0,0.2814944797835782,81976
1170.0,0.07091531157493591,0.049854665994644165,0.11376953125,0.0,0.0,0.01929994583308953,0.038127535643676914,0,0.28515025224830004,81976
1185.0,0.1406193971633911,0.09873510897159576,0.123046875,0.0,0.0,0.04746854367331894,0.06307116290554404,0,0.28880602471302186,81976
1200.0,0.000586337351705879,-0.08827279508113861,0.00732421875,1.0,5.0,0.05367409583785395,0.05735047067476747,0,0.2924617971777436,81976
1215.0,0.08618894219398499,0.0617828443646431,0.14892578125,0.0,0.0,0.035285551651679,0.03660684791975655,0,0.29611756964246544,81976
1230.0,0.22833454608917236,0.20831911265850067,0.0625,0.0,0.0,0.07974834874079609,0.07465873922531803,0,0.2997733421071872,81976
1245.0,0.0003352894855197519,-0.05605018883943558,0.15087890625,1.0,5.0,0.08045684490962018,0.0850717342060913,0,0.303429114571909,81976
1260.0,0.12236956506967545,-0.0006076246500015259,0.1005859375,0.0,0.0,0.05692969710219766,0.05444476809255624,0,0.30708488703663084,81976
1275.0,0.04749155044555664,0.04661782458424568,0.13671875,0.0,0.0,0.0445382529975359,0.03923105227295309,0,0.3107406595013526,81976
1290.0,0.06102690100669861,0.023228753358125687,0.3720703125,0.0,0.0,0.05033777161317614,0.04852183862143041,0,0.3143964319660744,81976
